,Unnamed: 0,object_id,MergedDegree
43922,43922,p:103943,"0,1,0,0,0"
43923,43923,p:103943,"1,0,0,0,0"
43924,43924,p:36730,"1,0,0,0,0"
43925,43925,p:48185,"1,0,0,0,0"
43926,43926,p:198732,"1,0,0,0,0"
43927,43927,p:198732,"0,1,0,0,0"
43928,43928,p:198737,"0,0,1,0,0"
43929,43929,p:198733,"1,0,0,0,0"
43930,43930,p:198733,"0,1,0,0,0"
43931,43931,p:198735,"1,0,0,0,0"
43932,43932,p:198735,"0,1,0,0,0"
43933,43933,p:15030,"1,0,0,0,0"
43934,43934,p:13910,"1,0,0,0,0"
43935,43935,p:13909,"0,1,0,0,0"
43936,43936,p:13909,"1,0,0,0,0"
43937,43937,p:162131,"0,1,0,0,0"
43938,43938,p:162131,"1,0,0,0,0"
43939,43939,p:198766,"0,1,0,0,0"
43940,43940,p:198766,"1,0,0,0,0"
43941,43941,p:198766,"1,0,0,0,0"
43942,43942,p:34717,"0,0,0,0,1"
43943,43943,p:34718,"1,0,0,0,0"
43944,43944,p:34718,"0,1,0,0,0"
43945,43945,p:198749,"1,0,0,0,0"
43946,43946,p:198749,"0,1,0,0,0"
43947,43947,p:198749,"0,1,0,0,0"
43948,43948,p:198750,"0,1,0,0,0"
43949,43949,p:198762,"0,1,0,0,0"
43950,43950,p:198762,"1,0,0,0,0"
43951,43951,p:198751,"0,0,0,0,1"
43952,43952,p:198751,"0,1,0,0,0"
43953,43953,p:198751,"0,1,0,0,0"
43954,43954,p:198767,"1,0,0,0,0"
43955,43955,p:198752,"0,1,0,0,0"
43956,43956,p:198752,"0,1,0,0,0"
43957,43957,p:198753,"1,0,0,0,0"
43958,43958,p:198753,"0,0,1,0,0"
43959,43959,p:198753,"0,0,0,0,1"
43960,43960,p:198593,"0,1,0,0,0"
43961,43961,p:198593,"1,0,0,0,0"
43962,43962,p:198754,"1,0,0,0,0"
43963,43963,p:198754,"0,0,0,0,1"
43964,43964,p:198776,"0,0,0,0,1"
43965,43965,p:198776,"1,0,0,0,0"
43966,43966,p:198757,"0,1,0,0,0"
43967,43967,p:198757,"1,0,0,0,0"
43968,43968,p:198777,"0,0,0,0,1"
43969,43969,p:198777,"0,1,0,0,0"
43970,43970,p:198777,"1,0,0,0,0"
43971,43971,p:110090,"1,0,0,0,0"
43972,43972,p:198597,"1,0,0,0,0"
43973,43973,p:198597,"0,0,0,0,1"
43974,43974,p:198597,"0,1,0,0,0"
43975,43975,p:198785,"1,0,0,0,0"
43976,43976,p:198794,"1,0,0,0,0"
43977,43977,p:198599,"0,1,0,0,0"
43978,43978,p:198599,"1,0,0,0,0"
43979,43979,p:91716,"0,1,0,0,0"
43980,43980,p:91716,"1,0,0,0,0"
43981,43981,p:198598,"0,1,0,0,0"
43982,43982,p:198598,"0,0,1,0,0"
43983,43983,p:198598,"0,0,1,0,0"
43984,43984,p:29291,"1,0,0,0,0"
43985,43985,p:29291,"0,1,0,0,0"
43986,43986,p:29293,"1,0,0,0,0"
43987,43987,p:29293,"0,1,0,0,0"
43988,43988,p:29292,"0,0,1,0,0"
43989,43989,p:29292,"0,0,1,0,0"
43990,43990,p:29297,"0,0,1,0,0"
43991,43991,p:29297,"0,0,1,0,0"
43992,43992,p:29298,"0,0,1,0,0"
43993,43993,p:198805,"1,0,0,0,0"
43994,43994,p:29300,"0,0,1,0,0"
43995,43995,p:29301,"1,0,0,0,0"
43996,43996,p:29301,"0,0,0,0,1"
43997,43997,p:29302,"1,0,0,0,0"
43998,43998,p:29303,"1,0,0,0,0"
43999,43999,p:29304,"1,0,0,0,0"
44000,44000,p:29394,"1,0,0,0,0"
44001,44001,p:198824,"0,0,1,0,0"
44002,44002,p:52567,"0,0,1,0,0"
44003,44003,p:52567,"0,0,0,1,0"
44004,44004,p:198830,"0,1,0,0,0"
44005,44005,p:198830,"0,1,0,0,0"
44006,44006,p:198831,"0,1,0,0,0"
44007,44007,p:198831,"1,0,0,0,0"
44008,44008,p:14070,"0,0,0,0,1"
44009,44009,p:198835,"1,0,0,0,0"
44010,44010,p:198835,"0,0,0,0,1"
44011,44011,p:14071,"0,0,0,1,0"
44012,44012,p:198848,"0,0,0,0,1"
44013,44013,p:198848,"0,1,0,0,0"
44014,44014,p:198848,"1,0,0,0,0"
44015,44015,p:198601,"0,0,0,1,0"
44016,44016,p:198865,"1,0,0,0,0"
44017,44017,p:225042,"0,1,0,0,0"
44018,44018,p:225042,"1,0,0,0,0"
44019,44019,p:198892,"1,0,0,0,0"
44020,44020,p:184458,"1,0,0,0,0"
44021,44021,p:184458,"0,1,0,0,0"
44022,44022,p:198894,"0,0,1,0,0"
44023,44023,p:198897,"0,1,0,0,0"
44024,44024,p:198898,"0,1,0,0,0"
44025,44025,p:198908,"0,0,1,0,0"
44026,44026,p:198909,"0,1,0,0,0"
44027,44027,p:198915,"0,0,1,0,0"
44028,44028,p:198914,"0,0,1,0,0"
44029,44029,p:198919,"0,0,1,0,0"
44030,44030,p:198920,"0,1,0,0,0"
44031,44031,p:198920,"1,0,0,0,0"
44032,44032,p:198932,"1,0,0,0,0"
44033,44033,p:198937,"0,0,0,0,1"
44034,44034,p:198937,"1,0,0,0,0"
44035,44035,p:198940,"0,0,1,0,0"
44036,44036,p:198899,"1,0,0,0,0"
44037,44037,p:96780,"0,1,0,0,0"
44038,44038,p:198959,"1,0,0,0,0"
44039,44039,p:31127,"1,0,0,0,0"
44040,44040,p:160832,"0,1,0,0,0"
44041,44041,p:160832,"1,0,0,0,0"
44042,44042,p:178005,"0,0,1,0,0"
44043,44043,p:198965,"1,0,0,0,0"
44044,44044,p:198965,"0,0,0,0,1"
44045,44045,p:198966,"1,0,0,0,0"
44046,44046,p:198968,"1,0,0,0,0"
44047,44047,p:198790,"0,1,0,0,0"
44048,44048,p:198970,"1,0,0,0,0"
44049,44049,p:198970,"0,1,0,0,0"
44050,44050,p:198972,"0,1,0,0,0"
44051,44051,p:29305,"0,1,0,0,0"
44052,44052,p:29305,"1,0,0,0,0"
44053,44053,p:193956,"1,0,0,0,0"
44054,44054,p:29306,"0,0,1,0,0"
44055,44055,p:29307,"1,0,0,0,0"
44056,44056,p:29308,"0,1,0,0,0"
44057,44057,p:29308,"1,0,0,0,0"
44058,44058,p:163633,"1,0,0,0,0"
44059,44059,p:198841,"0,1,0,0,0"
44060,44060,p:198845,"1,0,0,0,0"
44061,44061,p:26321,"0,0,1,0,0"
44062,44062,p:26321,"1,0,0,0,0"
44063,44063,p:179573,"1,0,0,0,0"
44064,44064,p:3296,"1,0,0,0,0"
44065,44065,p:3296,"0,0,0,0,1"
44066,44066,p:198847,"1,0,0,0,0"
44067,44067,p:198861,"0,0,0,0,1"
44068,44068,p:198861,"0,1,0,0,0"
44069,44069,p:198861,"1,0,0,0,0"
44070,44070,p:198864,"1,0,0,0,0"
44071,44071,p:198864,"1,0,0,0,0"
44072,44072,p:198979,"0,1,0,0,0"
44073,44073,p:29649,"1,0,0,0,0"
44074,44074,p:198981,"0,0,1,0,0"
44075,44075,p:198981,"0,1,0,0,0"
44076,44076,p:198981,"1,0,0,0,0"
44077,44077,p:198983,"1,0,0,0,0"
44078,44078,p:198984,"0,1,0,0,0"
44079,44079,p:198984,"0,1,0,0,0"
44080,44080,p:198984,"1,0,0,0,0"
44081,44081,p:198862,"1,0,0,0,0"
44082,44082,p:198863,"0,1,0,0,0"
44083,44083,p:198863,"0,0,0,0,1"
44084,44084,p:198863,"0,1,0,0,0"
44085,44085,p:198863,"1,0,0,0,0"
44086,44086,p:170596,"0,1,0,0,0"
44087,44087,p:170598,"1,0,0,0,0"
44088,44088,p:170598,"0,0,0,0,1"
44089,44089,p:198867,"1,0,0,0,0"
44090,44090,p:198988,"1,0,0,0,0"
44091,44091,p:55974,"0,1,0,0,0"
44092,44092,p:147656,"1,0,0,0,0"
44093,44093,p:136081,"1,0,0,0,0"
44094,44094,p:136081,"0,1,0,0,0"
44095,44095,p:136081,"0,0,0,0,1"
44096,44096,p:198992,"0,1,0,0,0"
44097,44097,p:198992,"1,0,0,0,0"
44098,44098,p:198873,"0,1,0,0,0"
44099,44099,p:198873,"1,0,0,0,0"
44100,44100,p:198874,"0,0,0,0,1"
44101,44101,p:198874,"0,1,0,0,0"
44102,44102,p:198874,"1,0,0,0,0"
44103,44103,p:198875,"0,1,0,0,0"
44104,44104,p:198875,"1,0,0,0,0"
44105,44105,p:198994,"0,1,0,0,0"
44106,44106,p:198994,"1,0,0,0,0"
44107,44107,p:198878,"0,0,0,0,1"
44108,44108,p:198993,"0,0,1,0,0"
44109,44109,p:198995,"0,1,0,0,0"
44110,44110,p:198995,"1,0,0,0,0"
44111,44111,p:198879,"1,0,0,0,0"
44112,44112,p:198880,"1,0,0,0,0"
44113,44113,p:198997,"0,1,0,0,0"
44114,44114,p:198997,"1,0,0,0,0"
44115,44115,p:198849,"0,1,0,0,0"
44116,44116,p:58299,"1,0,0,0,0"
44117,44117,p:198850,"0,1,0,0,0"
44118,44118,p:198850,"1,0,0,0,0"
44119,44119,p:198999,"0,1,0,0,0"
44120,44120,p:198999,"1,0,0,0,0"
44121,44121,p:199000,"1,0,0,0,0"
44122,44122,p:199001,"1,0,0,0,0"
44123,44123,p:199001,"0,0,0,0,1"
44124,44124,p:22697,"0,1,0,0,0"
44125,44125,p:22697,"1,0,0,0,0"
44126,44126,p:22697,"0,0,1,0,0"
44127,44127,p:199003,"0,1,0,0,0"
44128,44128,p:199003,"1,0,0,0,0"
44129,44129,p:1116,"1,0,0,0,0"
44130,44130,p:199005,"0,1,0,0,0"
44131,44131,p:199005,"0,1,0,0,0"
44132,44132,p:199005,"0,0,1,0,0"
44133,44133,p:199005,"1,0,0,0,0"
44134,44134,p:65842,"1,0,0,0,0"
44135,44135,p:48282,"1,0,0,0,0"
44136,44136,p:48283,"1,0,0,0,0"
44137,44137,p:199011,"0,0,1,0,0"
44138,44138,p:198851,"0,0,0,0,1"
44139,44139,p:198851,"1,0,0,0,0"
44140,44140,p:198852,"0,1,0,0,0"
44141,44141,p:198852,"0,1,0,0,0"
44142,44142,p:198852,"0,0,0,0,1"
44143,44143,p:199015,"1,0,0,0,0"
44144,44144,p:198853,"1,0,0,0,0"
44145,44145,p:198853,"0,1,0,0,0"
44146,44146,p:198854,"1,0,0,0,0"
44147,44147,p:198854,"0,1,0,0,0"
44148,44148,p:198854,"0,1,0,0,0"
44149,44149,p:199012,"0,1,0,0,0"
44150,44150,p:199012,"1,0,0,0,0"
44151,44151,p:198855,"0,1,0,0,0"
44152,44152,p:198855,"1,0,0,0,0"
44153,44153,p:199018,"0,1,0,0,0"
44154,44154,p:199019,"1,0,0,0,0"
44155,44155,p:198856,"1,0,0,0,0"
44156,44156,p:198857,"1,0,0,0,0"
44157,44157,p:198857,"0,1,0,0,0"
44158,44158,p:157235,"1,0,0,0,0"
44159,44159,p:199024,"1,0,0,0,0"
44160,44160,p:199027,"0,1,0,0,0"
44161,44161,p:199028,"1,0,0,0,0"
44162,44162,p:199028,"0,1,0,0,0"
44163,44163,p:199030,"1,0,0,0,0"
44164,44164,p:199034,"0,1,0,0,0"
44165,44165,p:199034,"1,0,0,0,0"
44166,44166,p:199037,"0,1,0,0,0"
44167,44167,p:199037,"1,0,0,0,0"
44168,44168,p:199038,"0,1,0,0,0"
44169,44169,p:199038,"1,0,0,0,0"
44170,44170,p:199039,"0,1,0,0,0"
44171,44171,p:199040,"1,0,0,0,0"
44172,44172,p:198859,"1,0,0,0,0"
44173,44173,p:198859,"0,1,0,0,0"
44174,44174,p:199041,"0,1,0,0,0"
44175,44175,p:199041,"1,0,0,0,0"
44176,44176,p:199043,"0,1,0,0,0"
44177,44177,p:199043,"1,0,0,0,0"
44178,44178,p:199048,"1,0,0,0,0"
44179,44179,p:199048,"0,0,0,0,1"
44180,44180,p:157932,"0,1,0,0,0"
44181,44181,p:157932,"1,0,0,0,0"
44182,44182,p:157933,"1,0,0,0,0"
44183,44183,p:157933,"0,0,1,0,0"
44184,44184,p:157933,"0,0,1,0,0"
44185,44185,p:157933,"0,0,1,0,0"
44186,44186,p:141223,"0,1,0,0,0"
44187,44187,p:141222,"1,0,0,0,0"
44188,44188,p:141224,"1,0,0,0,0"
44189,44189,p:199050,"0,0,0,1,0"
44190,44190,p:199051,"0,0,1,0,0"
44191,44191,p:199052,"1,0,0,0,0"
44192,44192,p:156886,"0,0,1,0,0"
44193,44193,p:156886,"0,0,1,0,0"
44194,44194,p:156886,"1,0,0,0,0"
44195,44195,p:199054,"0,0,1,0,0"
44196,44196,p:199059,"0,0,1,0,0"
44197,44197,p:199059,"1,0,0,0,0"
44198,44198,p:199059,"0,1,0,0,0"
44199,44199,p:199055,"0,1,0,0,0"
44200,44200,p:199055,"0,0,0,0,1"
44201,44201,p:199055,"0,0,1,0,0"
44202,44202,p:199060,"0,1,0,0,0"
44203,44203,p:199060,"0,1,0,0,0"
44204,44204,p:199060,"1,0,0,0,0"
44205,44205,p:199056,"0,1,0,0,0"
44206,44206,p:199056,"1,0,0,0,0"
44207,44207,p:199063,"0,1,0,0,0"
44208,44208,p:198195,"0,1,0,0,0"
44209,44209,p:198195,"1,0,0,0,0"
44210,44210,p:199057,"0,0,1,0,0"
44211,44211,p:199057,"0,0,1,0,0"
44212,44212,p:199058,"0,1,0,0,0"
44213,44213,p:199058,"1,0,0,0,0"
44214,44214,p:19977,"0,0,0,0,1"
44215,44215,p:19977,"1,0,0,0,0"
44216,44216,p:19977,"0,1,0,0,0"
44217,44217,p:19978,"0,1,0,0,0"
44218,44218,p:199061,"0,0,1,0,0"
44219,44219,p:199061,"0,1,0,0,0"
44220,44220,p:199072,"0,0,1,0,0"
44221,44221,p:199062,"1,0,0,0,0"
44222,44222,p:199074,"0,0,0,1,0"
44223,44223,p:199074,"0,0,1,0,0"
44224,44224,p:199076,"1,0,0,0,0"
44225,44225,p:199076,"0,1,0,0,0"
44226,44226,p:199078,"1,0,0,0,0"
44227,44227,p:199079,"0,0,1,0,0"
44228,44228,p:199082,"0,0,1,0,0"
44229,44229,p:199082,"0,0,1,0,0"
44230,44230,p:33373,"0,1,0,0,0"
44231,44231,p:199066,"1,0,0,0,0"
44232,44232,p:199066,"0,1,0,0,0"
44233,44233,p:199067,"1,0,0,0,0"
44234,44234,p:199067,"0,1,0,0,0"
44235,44235,p:199068,"1,0,0,0,0"
44236,44236,p:199069,"1,0,0,0,0"
44237,44237,p:199069,"0,1,0,0,0"
44238,44238,p:49607,"1,0,0,0,0"
44239,44239,p:199100,"1,0,0,0,0"
44240,44240,p:199100,"0,0,1,0,0"
44241,44241,p:49467,"1,0,0,0,0"
44242,44242,p:97575,"0,1,0,0,0"
44243,44243,p:97575,"1,0,0,0,0"
44244,44244,p:199101,"1,0,0,0,0"
44245,44245,p:199101,"0,1,0,0,0"
44246,44246,p:199101,"0,1,0,0,0"
44247,44247,p:199124,"0,1,0,0,0"
44248,44248,p:199103,"0,1,0,0,0"
44249,44249,p:199103,"1,0,0,0,0"
44250,44250,p:82750,"0,1,0,0,0"
44251,44251,p:82750,"1,0,0,0,0"
44252,44252,p:82750,"0,0,1,0,0"
44253,44253,p:199104,"0,0,1,0,0"
44254,44254,p:199105,"1,0,0,0,0"
44255,44255,p:199105,"0,1,0,0,0"
44256,44256,p:199107,"1,0,0,0,0"
44257,44257,p:199107,"0,1,0,0,0"
44258,44258,p:199108,"1,0,0,0,0"
44259,44259,p:140534,"0,1,0,0,0"
44260,44260,p:140534,"1,0,0,0,0"
44261,44261,p:140534,"0,1,0,0,0"
44262,44262,p:140534,"1,0,0,0,0"
44263,44263,p:140534,"0,0,1,0,0"
44264,44264,p:199126,"0,1,0,0,0"
44265,44265,p:199127,"0,1,0,0,0"
44266,44266,p:199127,"1,0,0,0,0"
44267,44267,p:199127,"0,0,1,0,0"
44268,44268,p:199128,"1,0,0,0,0"
44269,44269,p:199130,"0,1,0,0,0"
44270,44270,p:12247,"1,0,0,0,0"
44271,44271,p:199132,"0,0,0,0,1"
44272,44272,p:199132,"0,0,1,0,0"
44273,44273,p:199132,"0,0,1,0,0"
44274,44274,p:199133,"0,0,1,0,0"
44275,44275,p:199134,"0,1,0,0,0"
44276,44276,p:199134,"1,0,0,0,0"
44277,44277,p:69284,"0,0,1,0,0"
44278,44278,p:69284,"0,0,1,0,0"
44279,44279,p:138708,"1,0,0,0,0"
44280,44280,p:138709,"0,0,1,0,0"
44281,44281,p:138707,"1,0,0,0,0"
44282,44282,p:199136,"1,0,0,0,0"
44283,44283,p:199136,"0,1,0,0,0"
44284,44284,p:199137,"1,0,0,0,0"
44285,44285,p:199137,"0,0,1,0,0"
44286,44286,p:199139,"0,1,0,0,0"
44287,44287,p:199139,"1,0,0,0,0"
44288,44288,p:199140,"0,0,0,0,1"
44289,44289,p:199138,"0,1,0,0,0"
44290,44290,p:199140,"0,0,1,0,0"
44291,44291,p:199141,"1,0,0,0,0"
44292,44292,p:192090,"0,1,0,0,0"
44293,44293,p:199149,"0,1,0,0,0"
44294,44294,p:199148,"1,0,0,0,0"
44295,44295,p:199150,"0,1,0,0,0"
44296,44296,p:199150,"1,0,0,0,0"
44297,44297,p:199151,"1,0,0,0,0"
44298,44298,p:199152,"0,0,1,0,0"
44299,44299,p:199065,"1,0,0,0,0"
44300,44300,p:199065,"0,0,0,0,1"
44301,44301,p:199065,"0,1,0,0,0"
44302,44302,p:199065,"0,1,0,0,0"
44303,44303,p:199155,"1,0,0,0,0"
44304,44304,p:199154,"0,0,1,0,0"
44305,44305,p:191630,"0,1,0,0,0"
44306,44306,p:191630,"0,1,0,0,0"
44307,44307,p:198600,"1,0,0,0,0"
44308,44308,p:199160,"0,1,0,0,0"
44309,44309,p:199161,"1,0,0,0,0"
44310,44310,p:199161,"1,0,0,0,0"
44311,44311,p:199161,"0,1,0,0,0"
44312,44312,p:199159,"0,1,0,0,0"
44313,44313,p:199159,"1,0,0,0,0"
44314,44314,p:191533,"0,0,1,0,0"
44315,44315,p:191533,"0,0,0,0,1"
44316,44316,p:199162,"1,0,0,0,0"
44317,44317,p:199164,"1,0,0,0,0"
44318,44318,p:97645,"0,1,0,0,0"
44319,44319,p:97645,"0,1,0,0,0"
44320,44320,p:198182,"0,1,0,0,0"
44321,44321,p:199109,"1,0,0,0,0"
44322,44322,p:199110,"0,1,0,0,0"
44323,44323,p:199110,"1,0,0,0,0"
44324,44324,p:199111,"1,0,0,0,0"
44325,44325,p:199111,"0,1,0,0,0"
44326,44326,p:199111,"0,1,0,0,0"
44327,44327,p:199171,"1,0,0,0,0"
44328,44328,p:199173,"0,1,0,0,0"
44329,44329,p:199173,"1,0,0,0,0"
44330,44330,p:199173,"1,0,0,0,0"
44331,44331,p:199174,"1,0,0,0,0"
44332,44332,p:199174,"0,1,0,0,0"
44333,44333,p:57175,"0,1,0,0,0"
44334,44334,p:57175,"1,0,0,0,0"
44335,44335,p:199113,"1,0,0,0,0"
44336,44336,p:57175,"1,0,0,0,0"
44337,44337,p:199114,"1,0,0,0,0"
44338,44338,p:199115,"0,1,0,0,0"
44339,44339,p:199115,"1,0,0,0,0"
44340,44340,p:199179,"0,1,0,0,0"
44341,44341,p:199179,"0,1,0,0,0"
44342,44342,p:199179,"1,0,0,0,0"
44343,44343,p:199116,"1,0,0,0,0"
44344,44344,p:199116,"0,0,0,0,1"
44345,44345,p:199117,"0,1,0,0,0"
44346,44346,p:199117,"1,0,0,0,0"
44347,44347,p:199118,"1,0,0,0,0"
44348,44348,p:199119,"1,0,0,0,0"
44349,44349,p:199119,"0,1,0,0,0"
44350,44350,p:199119,"0,1,0,0,0"
44351,44351,p:199120,"1,0,0,0,0"
44352,44352,p:199120,"0,1,0,0,0"
44353,44353,p:199120,"0,1,0,0,0"
44354,44354,p:175724,"1,0,0,0,0"
44355,44355,p:33397,"0,1,0,0,0"
44356,44356,p:63627,"0,1,0,0,0"
44357,44357,p:63627,"1,0,0,0,0"
44358,44358,p:199176,"1,0,0,0,0"
44359,44359,p:125747,"0,1,0,0,0"
44360,44360,p:125747,"1,0,0,0,0"
44361,44361,p:108902,"0,0,1,0,0"
44362,44362,p:108902,"0,0,1,0,0"
44363,44363,p:108902,"0,0,1,0,0"
44364,44364,p:1987,"0,1,0,0,0"
44365,44365,p:1987,"0,1,0,0,0"
44366,44366,p:147203,"1,0,0,0,0"
44367,44367,p:192909,"0,0,1,0,0"
44368,44368,p:35456,"0,1,0,0,0"
44369,44369,p:192910,"0,0,1,0,0"
44370,44370,p:199185,"0,0,1,0,0"
44371,44371,p:192911,"0,0,1,0,0"
44372,44372,p:192912,"0,0,1,0,0"
44373,44373,p:199187,"1,0,0,0,0"
44374,44374,p:199188,"0,0,1,0,0"
44375,44375,p:199188,"1,0,0,0,0"
44376,44376,p:105366,"0,0,1,0,0"
44377,44377,p:105366,"0,0,1,0,0"
44378,44378,p:199190,"0,1,0,0,0"
44379,44379,p:140401,"1,0,0,0,0"
44380,44380,p:199195,"0,1,0,0,0"
44381,44381,p:199195,"1,0,0,0,0"
44382,44382,p:199196,"1,0,0,0,0"
44383,44383,p:35505,"1,0,0,0,0"
44384,44384,p:35506,"1,0,0,0,0"
44385,44385,p:35507,"1,0,0,0,0"
44386,44386,p:35508,"0,0,0,0,1"
44387,44387,p:35508,"1,0,0,0,0"
44388,44388,p:181762,"0,1,0,0,0"
44389,44389,p:181762,"1,0,0,0,0"
44390,44390,p:152810,"0,0,0,0,1"
44391,44391,p:199225,"0,1,0,0,0"
44392,44392,p:199225,"1,0,0,0,0"
44393,44393,p:199226,"0,1,0,0,0"
44394,44394,p:33084,"0,1,0,0,0"
44395,44395,p:65993,"0,1,0,0,0"
44396,44396,p:199227,"1,0,0,0,0"
44397,44397,p:199227,"0,0,0,0,1"
44398,44398,p:199228,"1,0,0,0,0"
44399,44399,p:199228,"0,1,0,0,0"
44400,44400,p:157942,"0,0,0,1,0"
44401,44401,p:199229,"1,0,0,0,0"
44402,44402,p:199229,"0,1,0,0,0"
44403,44403,p:175388,"1,0,0,0,0"
44404,44404,p:199242,"0,1,0,0,0"
44405,44405,p:199242,"1,0,0,0,0"
44406,44406,p:199199,"0,1,0,0,0"
44407,44407,p:199199,"0,0,0,0,1"
44408,44408,p:121897,"0,1,0,0,0"
44409,44409,p:121897,"1,0,0,0,0"
44410,44410,p:199201,"0,0,0,0,1"
44411,44411,p:199201,"1,0,0,0,0"
44412,44412,p:199202,"0,0,0,0,1"
44413,44413,p:199202,"1,0,0,0,0"
44414,44414,p:199203,"1,0,0,0,0"
44415,44415,p:199204,"0,0,0,0,1"
44416,44416,p:199204,"0,1,0,0,0"
44417,44417,p:199204,"1,0,0,0,0"
44418,44418,p:42478,"1,0,0,0,0"
44419,44419,p:199205,"1,0,0,0,0"
44420,44420,p:199205,"0,0,0,0,1"
44421,44421,p:199206,"0,1,0,0,0"
44422,44422,p:199206,"0,1,0,0,0"
44423,44423,p:199206,"0,1,0,0,0"
44424,44424,p:199207,"0,0,0,0,1"
44425,44425,p:199207,"0,1,0,0,0"
44426,44426,p:199209,"0,0,0,0,1"
44427,44427,p:199209,"0,0,1,0,0"
44428,44428,p:190329,"0,1,0,0,0"
44429,44429,p:190329,"1,0,0,0,0"
44430,44430,p:199258,"0,1,0,0,0"
44431,44431,p:199258,"1,0,0,0,0"
44432,44432,p:199261,"0,0,0,0,1"
44433,44433,p:199261,"1,0,0,0,0"
44434,44434,p:199262,"0,1,0,0,0"
44435,44435,p:199262,"1,0,0,0,0"
44436,44436,p:199259,"0,0,0,0,1"
44437,44437,p:199260,"0,1,0,0,0"
44438,44438,p:199260,"0,0,0,0,1"
44439,44439,p:199273,"0,1,0,0,0"
44440,44440,p:199273,"1,0,0,0,0"
44441,44441,p:199276,"0,0,0,0,1"
44442,44442,p:199276,"1,0,0,0,0"
44443,44443,p:199274,"0,1,0,0,0"
44444,44444,p:199283,"0,1,0,0,0"
44445,44445,p:199278,"0,1,0,0,0"
44446,44446,p:199277,"0,1,0,0,0"
44447,44447,p:199284,"0,0,0,0,1"
44448,44448,p:199284,"1,0,0,0,0"
44449,44449,p:199286,"1,0,0,0,0"
44450,44450,p:199286,"1,0,0,0,0"
44451,44451,p:199271,"0,1,0,0,0"
44452,44452,p:199287,"1,0,0,0,0"
44453,44453,p:199272,"1,0,0,0,0"
44454,44454,p:199272,"0,1,0,0,0"
44455,44455,p:45382,"1,0,0,0,0"
44456,44456,p:199288,"1,0,0,0,0"
44457,44457,p:199288,"0,0,1,0,0"
44458,44458,p:199279,"0,1,0,0,0"
44459,44459,p:199279,"0,0,0,0,1"
44460,44460,p:199279,"0,1,0,0,0"
44461,44461,p:199289,"0,1,0,0,0"
44462,44462,p:199289,"1,0,0,0,0"
44463,44463,p:149416,"1,0,0,0,0"
44464,44464,p:199290,"0,1,0,0,0"
44465,44465,p:199290,"1,0,0,0,0"
44466,44466,p:199291,"0,1,0,0,0"
44467,44467,p:199291,"1,0,0,0,0"
44468,44468,p:199298,"1,0,0,0,0"
44469,44469,p:199299,"1,0,0,0,0"
44470,44470,p:199299,"0,1,0,0,0"
44471,44471,p:199299,"0,0,0,0,1"
44472,44472,p:199301,"1,0,0,0,0"
44473,44473,p:199304,"0,1,0,0,0"
44474,44474,p:199304,"0,0,1,0,0"
44475,44475,p:199304,"1,0,0,0,0"
44476,44476,p:199292,"1,0,0,0,0"
44477,44477,p:199292,"0,0,0,0,1"
44478,44478,p:199306,"0,1,0,0,0"
44479,44479,p:199306,"0,1,0,0,0"
44480,44480,p:199307,"1,0,0,0,0"
44481,44481,p:199316,"1,0,0,0,0"
44482,44482,p:176581,"0,1,0,0,0"
44483,44483,p:199313,"0,0,0,0,1"
44484,44484,p:199313,"0,1,0,0,0"
44485,44485,p:199313,"1,0,0,0,0"
44486,44486,p:176583,"0,0,0,0,1"
44487,44487,p:172486,"0,0,0,0,1"
44488,44488,p:172486,"1,0,0,0,0"
44489,44489,p:36003,"1,0,0,0,0"
44490,44490,p:36003,"0,1,0,0,0"
44491,44491,p:54743,"0,1,0,0,0"
44492,44492,p:54743,"1,0,0,0,0"
44493,44493,p:36004,"0,0,1,0,0"
44494,44494,p:199318,"1,0,0,0,0"
44495,44495,p:199314,"1,0,0,0,0"
44496,44496,p:7484,"0,0,0,0,1"
44497,44497,p:7484,"1,0,0,0,0"
44498,44498,p:172487,"0,0,1,0,0"
44499,44499,p:172487,"0,1,0,0,0"
44500,44500,p:50203,"1,0,0,0,0"
44501,44501,p:172487,"0,0,1,0,0"
44502,44502,p:172487,"0,0,1,0,0"
44503,44503,p:7485,"0,0,0,0,1"
44504,44504,p:7485,"1,0,0,0,0"
44505,44505,p:199312,"1,0,0,0,0"
44506,44506,p:190327,"1,0,0,0,0"
44507,44507,p:199322,"1,0,0,0,0"
44508,44508,p:174036,"0,1,0,0,0"
44509,44509,p:13905,"1,0,0,0,0"
44510,44510,p:199327,"0,1,0,0,0"
44511,44511,p:199327,"1,0,0,0,0"
44512,44512,p:199335,"0,0,1,0,0"
44513,44513,p:199335,"0,1,0,0,0"
44514,44514,p:199335,"1,0,0,0,0"
44515,44515,p:199335,"0,0,1,0,0"
44516,44516,p:199340,"0,0,1,0,0"
44517,44517,p:77459,"1,0,0,0,0"
44518,44518,p:77459,"0,1,0,0,0"
44519,44519,p:199341,"1,0,0,0,0"
44520,44520,p:199337,"1,0,0,0,0"
44521,44521,p:199350,"1,0,0,0,0"
44522,44522,p:199350,"1,0,0,0,0"
44523,44523,p:199351,"0,1,0,0,0"
44524,44524,p:199351,"1,0,0,0,0"
44525,44525,p:199355,"0,1,0,0,0"
44526,44526,p:199355,"0,0,0,0,1"
44527,44527,p:199355,"1,0,0,0,0"
44528,44528,p:191843,"1,0,0,0,0"
